"","CHROM","POS","Bulk","Parent","Interaction"
"result.3023","II",735240,0.1352231,-0.05004674,-0.1590886
"result.3024","II",735582,-0.03189736,-0.1125626,-0.06662286
"result.3025","II",736128,-0.2619051,-0.3864378,0.469484
"result.3026","II",736232,0.1269079,-0.1288204,0.1217609
"result.3027","II",736599,0.185285,0.1565287,-0.2111329
"result.3028","II",736946,0.1385127,0.1701267,-0.1275388
"result.3029","II",737232,0.2702485,0.01150164,-0.3652109
"result.3030","II",737329,0.1587629,0.1184156,-0.2390025
"result.3031","II",737397,0.05835173,-0.1201939,0.05092239
"result.3032","II",737484,-0.006855641,-0.1517565,0.1959477
"result.3033","II",737571,0.1850095,0.09946998,-0.09521452
"result.3034","II",737979,-0.1601578,-0.05459433,0.1835029
"result.3035","II",738015,-0.1207495,-0.07977765,0.2168446
"result.3036","II",738147,-0.143076,0.1680181,0.09944977
"result.3037","II",738213,-0.2395351,-0.1470447,0.360512
"result.3038","II",738886,-0.295685,-0.1785028,0.3380703
"result.3039","II",738941,-0.06234197,0.04039359,0.2504734
"result.3040","II",739091,0.01419984,0.1285768,-0.0239689
"result.3041","II",739563,0.1526051,0.1281938,-0.02457175
"result.3042","II",739698,-0.008853276,-0.2825264,0.09382457
"result.3043","II",739770,0.04438812,0.01642559,-0.1053863
"result.3044","II",739813,-0.006350236,0.07400603,-0.129019
"result.3045","II",740168,0.1173172,0.1842752,-0.2331739
"result.3046","II",740350,0.02275699,-0.01425164,0.01132338
"result.3047","II",740362,0.11691,0.0573026,-0.04498516
"result.3048","II",74102,-0.2667301,-0.1274083,0.1333519
"result.3049","II",741097,0.04027821,-0.2616599,0.187119
"result.3050","II",741197,0.05236462,-0.1614615,0.1108872
"result.3051","II",741235,0.1613901,-0.007191694,-0.1327947
"result.3052","II",741285,0.1232215,0.2459662,-0.2170729
"result.3053","II",741344,0.07756103,0.0755548,0.09286476
"result.3054","II",741729,0.1049604,0.09483781,-0.1008583
"result.3055","II",741732,0.1357497,0.1032025,-0.123818
"result.3056","II",74189,0.01568732,-0.03828031,-0.1275014
"result.3057","II",741956,0.06982493,0.08992825,0.00697725
"result.3058","II",741980,0.01533139,0.05433776,-0.04108425
"result.3059","II",741999,0.06471105,0.01010753,-0.1454482
"result.3060","II",742040,0.02194093,0.1378624,-0.2349241
"result.3061","II",742472,-0.1497378,-0.2593022,0.502855
"result.3062","II",742660,-0.2133076,-0.02827569,0.1027788
"result.3063","II",742691,-0.2035148,-0.05176207,0.1210182
"result.3064","II",74303,-0.03335866,0.1665321,-0.4255624
"result.3065","II",743076,-0.2572776,-0.1040031,0.272261
"result.3066","II",743655,-0.01777481,-0.0945528,0.0884057
"result.3067","II",743673,-0.004456556,-0.0522004,0.07772286
"result.3068","II",743899,0.02963507,-0.08372475,0.2373046
"result.3069","II",744252,0.1757423,-0.03537631,-0.02990293
"result.3070","II",744342,-0.1486901,-0.06044706,0.1760184
"result.3071","II",744413,0.2072281,-0.03571808,0.05981912
"result.3072","II",744417,0.1980751,-0.03446389,0.04574417
"result.3073","II",744516,0.1807779,-0.04413907,-0.06950857
"result.3074","II",745499,-0.3026971,-0.09127708,0.2843646
"result.3075","II",745594,0.1013801,-0.04191825,0.1107818
"result.3076","II",745802,-0.182297,-0.002084561,0.1481778
"result.3077","II",745895,-0.02640643,0.1091444,-0.1511844
"result.3078","II",746171,0.1426195,-0.0194518,-0.08677087
"result.3079","II",746478,0.1749593,-0.1598225,0.1260335
"result.3080","II",746514,0.1735688,-0.08617463,0.07476726
"result.3081","II",746583,0.1018561,0.07251853,0.04483253
"result.3082","II",746619,0.07273638,0.06439705,0.1241674
"result.3083","II",748042,0.01461908,-0.04236694,0.2106062
"result.3084","II",748066,0.0500271,0.03138243,0.09155169
"result.3085","II",748514,0.2515384,0.1050633,-0.2971631
"result.3086","II",74852,-0.03018845,-0.1291229,0.04017092
"result.3087","II",749141,0.03586686,-0.05912395,0.2057281
"result.3088","II",749186,-0.06251423,-0.02745506,0.1998844
"result.3089","II",749547,0.24409,0.01808278,-0.2574221
"result.3090","II",74963,-0.301349,-0.04731916,0.08821706
"result.3091","II",750067,-0.03085799,-0.2131458,-0.08175296
"result.3092","II",75091,-0.1214252,0.0353818,-0.03910525
"result.3093","II",751226,-0.3293072,0.08164459,0.2256354
"result.3094","II",751317,-0.2183576,0.008257685,0.07016064
"result.3095","II",751653,-0.2193762,-0.2016373,0.2155466
"result.3096","II",751854,0.1565869,-0.1441672,-0.05049353
"result.3097","II",752195,0.05429132,-0.06209884,0.09814944
"result.3098","II",752402,0.06570554,-0.05446926,0.14359
"result.3099","II",752582,-0.04859192,-0.03326883,0.06920084
"result.3100","II",752604,0.02556331,-0.001137224,-0.02179797
"result.3101","II",753196,0.150337,-0.05584176,-0.0537799
"result.3102","II",753285,0.2142149,-0.09145553,-0.08878111
"result.3103","II",755748,0.016372,0.2072645,-0.2706181
"result.3104","II",756789,-0.105131,-0.2096717,0.2436836
"result.3105","II",756803,-0.1639676,-0.2250368,0.3061299
"result.3106","II",757029,0.1275254,0.07750952,-0.004364191
"result.3107","II",757411,0.07398253,-0.06577154,0.01512873
"result.3108","II",757833,-0.09018938,-0.02664416,0.1199462
"result.3109","II",757931,0.07256918,-0.1558759,0.07131428
"result.3110","II",758049,0.002817168,0.009102614,-0.01645386
"result.3111","II",758401,0.1914803,-0.044755,-0.1076582
"result.3112","II",758568,-0.02107846,-0.0804326,0.2017654
"result.3113","II",758608,0.002460026,-0.05435753,0.1681865
"result.3114","II",758926,-0.2971617,-0.07008453,0.2979981
"result.3115","II",759048,0.1021085,0.07808238,-0.1709546
"result.3116","II",759221,-0.1477896,0.1773638,0.06700999
"result.3117","II",75924,-0.228918,-0.2174824,0.1247864
"result.3118","II",759357,0.06338687,0.07857251,-0.09755576
"result.3119","II",759402,0.05460775,0.08296662,-0.1173053
"result.3120","II",759661,0.08257115,-0.1754117,0.0618247
"result.3121","II",759711,0.1385904,-0.09690349,-0.02015307
"result.3122","II",759726,0.1659851,-0.06371834,-0.08634235
"result.3123","II",760248,0.1145267,0.1855581,-0.05915929
"result.3124","II",760255,0.09128249,0.1926489,-0.01809073
"result.3125","II",760302,-0.0901474,-0.1476867,0.3496385
"result.3126","II",760365,0.03341249,0.1395191,-0.1600889
"result.3127","II",760471,0.05568426,0.03844601,0.1671806
"result.3128","II",760599,-0.1385435,-0.1721725,0.2187287
"result.3129","II",760767,0.06449134,0.146722,0.01452437
"result.3130","II",760904,0.2346297,0.1595036,-0.3434058
"result.3131","II",761030,0.2750229,0.2130293,-0.3215972
"result.3132","II",761033,0.2807559,0.1908329,-0.3020598
"result.3133","II",761038,0.251005,0.1945091,-0.2896862
"result.3134","II",761049,0.19623,0.1848413,-0.2163375
"result.3135","II",761056,0.1948623,0.1837464,-0.2584833
"result.3136","II",761061,0.1370536,0.1923293,-0.1659779
"result.3137","II",761249,0.09902492,-0.006193035,-0.1407841
"result.3138","II",761529,0.06383112,0.2966114,-0.253101
"result.3139","II",761685,0.04615158,0.06479943,-0.01189628
"result.3140","II",761814,0.232837,0.1153075,-0.2499001
"result.3141","II",761829,0.2645444,0.06343421,-0.2915195
"result.3142","II",761853,0.2324918,0.0196323,-0.2772842
"result.3143","II",761880,0.1748628,-0.04126146,-0.1083475
"result.3144","II",761901,0.1110387,-0.0925335,-0.003373404
"result.3145","II",761904,0.1179496,-0.08094861,-0.0002803178
"result.3146","II",761943,-0.09798041,-0.1282159,0.295811
"result.3147","II",761970,-0.05498693,-0.1694182,0.2041382
"result.3148","II",76213,-0.2478683,-0.08488754,0.07255176
"result.3149","II",762267,0.1266112,-0.02127624,-0.01160185
"result.3150","II",762665,0.2112546,0.07206988,-0.1276836
"result.3151","II",762804,0.08386069,-0.107632,-0.04373069
"result.3152","II",763111,0.2449279,0.09084593,-0.5052273
"result.3153","II",763117,0.2601109,0.07491427,-0.5258083
"result.3154","II",763288,0.100032,0.07265074,0.02468346
"result.3155","II",763300,0.1065846,0.04692578,0.06871211
"result.3156","II",763357,0.08617044,-0.1168254,0.09577606
"result.3157","II",76362,-0.2175836,0.07022579,0.02997234
"result.3158","II",763762,0.428307,0.06839657,-0.4671468
"result.3159","II",763909,0.04184204,-0.08795908,-0.03800327
"result.3160","II",764050,0.1182264,-0.06524567,-0.01560551
"result.3161","II",764110,0.3072267,0.0781601,-0.2956379
"result.3162","II",764239,-0.03550669,-0.08371419,0.1057254
"result.3163","II",764652,0.08526465,-0.1296532,0.05137345
"result.3164","II",764667,-0.08254684,-0.1156746,0.2349882
"result.3165","II",764689,-0.1348484,-0.2135793,0.3979618
"result.3166","II",76470,0.2286982,0.1434171,-0.5640174
"result.3167","II",76491,0.2268909,0.1425642,-0.4950116
"result.3168","II",764939,-0.01699758,-0.08254675,0.0129374
"result.3169","II",765894,-0.201625,-0.07944924,0.264636
"result.3170","II",766035,-0.0710286,-0.1186057,0.07967011
"result.3171","II",766113,0.04534461,-0.06051205,0.1256414
"result.3172","II",766137,0.06856828,-0.08616064,0.1690538
"result.3173","II",766200,0.1091391,-0.2083807,0.1434368
"result.3174","II",766339,0.117161,0.006088316,-0.01461192
"result.3175","II",766557,0.001027749,-0.005965286,-0.1046124
"result.3176","II",76662,-0.1248018,0.007688362,-0.1532737
"result.3177","II",766938,0.1755985,-0.1602211,0.002346838
"result.3178","II",767058,0.1632665,0.1847376,-0.1058847
"result.3179","II",767298,-0.2039957,-0.01253137,0.2031235
"result.3180","II",767375,0.0003945551,0.02263264,0.001140246
"result.3181","II",767433,-0.001764303,0.03755301,0.1089256
"result.3182","II",767663,-0.1617853,-0.0611311,0.2453699
"result.3183","II",767793,0.06682291,-0.1866179,0.03964119
"result.3184","II",767899,-0.04455466,-0.1049429,0.04420666
"result.3185","II",768165,0.02936678,0.1584134,-0.09223263
"result.3186","II",768174,0.04284843,0.06261547,0.01652804
"result.3187","II",768196,0.1323111,0.02020545,0.03118571
"result.3188","II",768210,0.07543928,0.02530502,0.03136279
"result.3189","II",76824,-0.2865305,-0.0797646,0.07033391
"result.3190","II",768259,-0.08854709,0.1482818,0.08961735
"result.3191","II",768374,0.3037415,0.1554615,-0.09727061
"result.3192","II",768449,0.1599197,-0.1198209,0.03221309
"result.3193","II",769003,0.2067145,-0.0009622546,-0.1021099
"result.3194","II",769123,-0.4654787,-0.06721585,0.5814342
"result.3195","II",769150,-0.4032697,-0.01895678,0.4843236
"result.3196","II",769972,0.09427746,0.2652479,-0.1975073
"result.3197","II",770518,0.2534071,0.06235766,-0.3051275
"result.3198","II",770771,0.09562327,-0.04684028,0.0020362
"result.3199","II",771055,0.03246066,-0.0858233,0.05096864
"result.3200","II",771102,-0.1330386,0.01321662,0.07419971
"result.3201","II",771838,0.06405287,0.1590714,-0.1396775
"result.3202","II",77223,-0.05692029,0.04450308,-0.255241
"result.3203","II",772302,0.4050824,0.2539481,-0.4281084
"result.3204","II",77259,-0.1231158,-0.2710587,0.06650697
"result.3205","II",772685,0.1911435,0.1606957,-0.267169
"result.3206","II",772756,0.4554417,0.1368753,-0.4351872
"result.3207","II",772937,-0.3770215,-0.3164799,0.4651888
"result.3208","II",773188,0.1032797,-0.02201397,-0.1646832
"result.3209","II",773200,0.1162057,0.09013665,-0.2122311
"result.3210","II",773550,0.1260398,-0.1138889,0.1134068
"result.3211","II",773629,0.02439778,-0.1802096,0.04663662
"result.3212","II",774263,-0.08367856,0.009963302,0.1323371
"result.3213","II",774509,0.1316427,0.009249907,0.008124853
"result.3214","II",775233,0.01773545,0.03050781,0.1705059
"result.3215","II",775344,-0.2504677,-0.03551722,0.1837693
"result.3216","II",775560,0.05776025,0.004179242,0.05158433
"result.3217","II",775563,0.07867956,0.01899902,0.03435506
"result.3218","II",775579,0.05217241,0.04321694,-0.02131968
"result.3219","II",77577,0.06387309,0.1135282,-0.289273
"result.3220","II",776509,0.08211384,-0.05112644,-0.1771322
"result.3221","II",77651,0.05794589,0.0136891,-0.1431149
"result.3222","II",776545,0.1106978,0.04864485,-0.3387334
"result.3223","II",776768,-0.06542781,-0.1629262,0.1038926
"result.3224","II",776918,0.1036351,-0.09761569,0.09335194
"result.3225","II",777185,-0.1215254,0.04760168,0.1456526
"result.3226","II",777200,0.01092907,0.1319771,-0.1202122
"result.3227","II",777266,-0.2519912,-0.07646398,0.131935
"result.3228","II",777341,0.09145807,-0.02640037,-0.2049602
"result.3229","II",77748,-0.05942968,-0.001980117,0.05842629
"result.3230","II",777491,0.1860504,0.02956349,-0.3388395
"result.3231","II",777883,0.1042607,0.08084698,-0.1795411
"result.3232","II",777906,0.1781177,0.06632541,-0.2391799
"result.3233","II",778161,-0.2051424,-0.150412,0.5042369
"result.3234","II",778183,-0.3944283,-0.1821423,0.6476387
"result.3235","II",778225,-0.2746546,-0.2258388,0.5247961
"result.3236","II",77835,-0.1708193,0.07647096,0.2227016
"result.3237","II",778544,-0.02351983,0.03841761,0.09494701
"result.3238","II",779029,0.08374299,-0.1626265,0.1213974
"result.3239","II",779386,0.09359395,0.1041061,-0.09902808
"result.3240","II",779455,0.3042307,0.1878501,-0.1325741
"result.3241","II",779530,0.3855763,0.2080741,-0.3765312
"result.3242","II",779836,-0.02094317,-0.03073118,-0.02070873
"result.3243","II",780308,-0.07283732,-0.09834508,0.08707683
"result.3244","II",780362,-0.7723053,0.001816531,0.8626279
"result.3245","II",780401,0.180258,-0.1033609,0.003323345
"result.3246","II",780407,0.1397583,0.05428299,-0.06383022
"result.3247","II",780993,0.2533816,-0.001654011,-0.2488155
"result.3248","II",781117,0.03335866,-0.1212528,0.07524947
"result.3249","II",781232,0.3828808,0.07088395,-0.3130469
"result.3250","II",781709,-0.1666462,-0.1008711,0.1973123
"result.3251","II",781730,-0.1869314,-0.09583409,0.2318511
"result.3252","II",78183,-0.3598967,0.1195335,0.1842429
"result.3253","II",781871,0.2607948,0.1501485,-0.1185555
"result.3254","II",781964,-0.06466537,0.0769413,0.09427036
"result.3255","II",781967,-0.05458057,0.07463116,0.0967911
"result.3256","II",782012,-0.1220365,-0.01539606,0.2300199
"result.3257","II",782052,0.05858877,-0.09762925,0.04970079
"result.3258","II",782067,-0.04991029,-0.1371612,0.2119761
"result.3259","II",782081,-0.007253131,-0.1089806,0.08622883
"result.3260","II",782175,0.0177087,-0.07978496,0.178762
"result.3261","II",782243,-0.00168877,-0.05718326,0.0534215
"result.3262","II",782372,0.2279055,0.1408325,-0.3546082
"result.3263","II",782557,0.2282586,-0.05669304,-0.1265859
"result.3264","II",782574,0.1022268,-0.04113125,-0.09331705
"result.3265","II",782581,0.1381603,-0.04623781,-0.08747843
"result.3266","II",78288,-0.4484715,-0.1052835,0.2238913
"result.3267","II",783142,-0.05668228,0.07620458,0.09524455
"result.3268","II",783292,0.2385599,0.1272862,-0.1453573
"result.3269","II",783388,0.137385,0.02298166,-0.1497334
"result.3270","II",783589,-0.003843454,-0.1848849,0.1752868
"result.3271","II",783778,0.3582048,0.134293,-0.3184262
"result.3272","II",784213,-0.1147777,0.01481509,0.2689284
"result.3273","II",784270,-0.2584269,-0.09277183,0.2875051
"result.3274","II",784336,0.04073396,0.08975523,-0.00572987
"result.3275","II",784375,0.1190992,0.2488483,-0.2604969
"result.3276","II",784573,-0.09034037,0.0858768,0.1375333
"result.3277","II",784794,0.09127488,-0.07814816,0.02078791
"result.3278","II",784811,-0.02926521,-0.1221083,0.21571
"result.3279","II",784824,-0.08555236,-0.02735123,0.1086697
"result.3280","II",784884,-0.06419553,-0.04747986,0.09749478
"result.3281","II",784895,-0.06719626,-0.04117634,0.02374667
"result.3282","II",784913,0.05767583,0.1092063,-0.1061491
"result.3283","II",785017,0.05206929,0.0764188,-0.01866306
"result.3284","II",785060,0.2521676,0.2104007,-0.2645948
"result.3285","II",785066,0.2532921,0.1882968,-0.2315883
"result.3286","II",785146,0.001043437,-0.0784834,-0.04868818
"result.3287","II",785196,-0.2520197,-0.1564923,0.2689161
"result.3288","II",785333,0.1882506,-0.03262523,0.04475127
"result.3289","II",785355,0.1660426,0.03967769,0.12343
"result.3290","II",785445,0.2476767,-0.002234638,-0.2856081
"result.3291","II",785532,0.03121928,0.02050886,-0.1551333
"result.3292","II",785586,0.07626228,0.1080145,-0.0412385
"result.3293","II",785614,0.07469082,-0.0008567335,-0.02469936
"result.3294","II",785746,0.1527628,0.1035082,-0.1984051
"result.3295","II",786173,0.03706368,0.08061549,-0.08833753
"result.3296","II",786204,0.08752816,0.1580195,-0.09913584
"result.3297","II",78624,-0.1473652,0.1565967,-0.1268034
"result.3298","II",786307,-0.2198981,-0.212099,0.3983107
"result.3299","II",786397,0.2360583,0.07284444,-0.2312283
"result.3300","II",786546,0.02598534,-0.02130128,0.07201144
"result.3301","II",786589,0.09473464,0.1311552,0.0620124
"result.3302","II",786816,-0.186635,-0.06191167,0.08188358
"result.3303","II",78682,-0.2402069,0.1833154,-0.201279
"result.3304","II",786902,0.1978558,0.1367241,-0.2337729
"result.3305","II",78701,-0.1984723,0.1296978,-0.2262211
"result.3306","II",787011,0.2313098,0.1022502,-0.2917219
"result.3307","II",787277,0.01683548,0.01413299,-0.02321948
"result.3308","II",787329,0.26994,0.2443612,-0.5652252
"result.3309","II",787344,0.312284,0.2999654,-0.6545908
"result.3310","II",787463,0.08495164,-0.1024697,0.1933627
"result.3311","II",787620,0.002030943,-0.05419611,0.07028972
"result.3312","II",787633,-0.03097411,-0.1313497,0.1112165
"result.3313","II",787939,0.1617428,0.023297,-0.04658727
"result.3314","II",788140,0.07527326,-0.04308393,0.04480997
"result.3315","II",788377,-0.08556589,-0.1313726,0.03269645
"result.3316","II",788501,0.1336521,0.03198612,-0.09921987
"result.3317","II",788596,-0.2446581,-0.06719233,0.2631962
"result.3318","II",789108,0.2299197,0.1050745,-0.202079
"result.3319","II",789182,0.1617051,0.176878,-0.3106649
"result.3320","II",789215,0.081153,0.0872085,-0.2266863
"result.3321","II",789369,-0.1225946,-0.08947035,0.2701386
"result.3322","II",78963,-0.1580164,-0.04469012,-0.04220428
"result.3323","II",789930,-0.1743087,-0.04022178,0.3069013
"result.3324","II",790329,-0.2320879,-0.1597513,0.4012838
"result.3325","II",79041,0.09116189,0.07572867,-0.1849263
"result.3326","II",790539,0.1546306,0.08785258,-0.1513965
"result.3327","II",790680,0.2175287,0.3394791,-0.3952784
"result.3328","II",790744,-0.06364246,0.1140401,-0.1439206
"result.3329","II",790803,-0.1598712,-0.05717212,0.1669952
"result.3330","II",790890,0.03520926,-0.02579962,0.02474311
"result.3331","II",790998,0.07634568,-0.03185561,-0.08300583
"result.3332","II",791214,0.2042801,0.2536421,-0.3908127
"result.3333","II",791232,0.1873657,0.2217233,-0.3810362
"result.3334","II",791380,0.1308941,0.0319732,-0.1112373
"result.3335","II",791790,-0.1208371,-0.04086241,0.08786458
"result.3336","II",791900,0.1718047,-0.1571503,-0.1097516
"result.3337","II",791901,0.1742408,-0.1547142,-0.1121876
"result.3338","II",791936,0.1139846,-0.1148896,-0.1126668
"result.3339","II",791949,0.03745756,-0.2487902,0.06177946
"result.3340","II",792210,0.01816981,-0.03951819,-0.03796649
"result.3341","II",792247,0.1844898,-0.06970268,-0.06119474
"result.3342","II",792272,0.211397,-0.06208817,-0.07652384
"result.3343","II",792465,-0.01334403,-0.2483072,0.1873465
"result.3344","II",792530,-0.06026026,0.01019473,0.003373995
"result.3345","II",792968,0.2849666,0.08157497,-0.09229786
"result.3346","II",793142,-0.02377199,-0.1141294,0.1550392
"result.3347","II",793241,-0.04264344,0.09888633,-0.07844313
"result.3348","II",793247,-0.1002675,0.1340732,-0.03279527
"result.3349","II",793276,-0.02948544,0.124852,-0.07704118
"result.3350","II",793315,-0.1167484,0.05071452,0.002244836
"result.3351","II",793476,-0.1326255,0.01781651,0.07751383
"result.3352","II",793478,-0.08438005,0.03236756,0.02625286
"result.3353","II",793484,-0.07960305,0.01743583,0.08006078
"result.3354","II",793509,-0.1646333,-0.0363205,0.1792878
"result.3355","II",793538,-0.08027277,0.03748309,-0.0461588
"result.3356","II",793624,0.02992595,0.1309812,-0.07214654
"result.3357","II",793635,0.08457786,0.09695103,-0.03905705
"result.3358","II",793636,0.08457786,0.09695103,-0.03905705
"result.3359","II",793772,0.08821254,-0.111816,0.08123256
"result.3360","II",793881,0.1237049,-0.1003283,0.07624977
"result.3361","II",794038,0.1391309,-0.03924142,-0.1449368
"result.3362","II",794075,0.04222436,0.04173377,-0.112762
"result.3363","II",794106,-0.08623045,0.004768521,-0.0384298
"result.3364","II",794124,-0.1825195,-0.1329669,0.1084493
"result.3365","II",794237,-0.01570022,-0.03054615,0.07594233
"result.3366","II",794296,0.08464536,-0.03679945,0.01545032
"result.3367","II",794317,0.0051879,-0.1344885,0.163833
"result.3368","II",794415,0.03205233,0.01619087,0.04796777
"result.3369","II",794478,0.05427189,-0.05923253,-0.03764441
"result.3370","II",794615,0.008969871,-0.04473589,-0.0997102
"result.3371","II",794621,-0.008414443,-0.06070358,-0.0969023
"result.3372","II",794626,-0.01684624,-0.06282174,-0.09429158
"result.3373","II",79464,0.005566889,-0.05063608,-0.04982673
"result.3374","II",794651,-0.1184589,-0.1585356,-0.008690957
"result.3375","II",794794,0.1447782,0.04640472,-0.1574574
"result.3376","II",794800,0.1668079,0.08319714,-0.2230756
"result.3377","II",794828,0.1448995,0.05372066,-0.1213309
"result.3378","II",794844,0.03410441,0.1172205,-0.06703913
"result.3379","II",794921,-0.03315988,0.1077499,0.07360776
"result.3380","II",794948,-0.03585418,0.03871451,0.01937029
"result.3381","II",794976,-0.1721046,-0.07643897,0.1547295
"result.3382","II",795012,-0.1177709,-0.05879222,0.04740109
"result.3383","II",795035,-0.1805019,-0.2203493,0.3055349
"result.3384","II",795146,0.1230885,0.1329616,-0.1864026
"result.3385","II",795161,0.1608015,0.1342992,-0.1915679
"result.3386","II",795170,0.09955859,0.05099063,-0.138002
"result.3387","II",795224,0.1746904,-0.1010686,-0.1286156
"result.3388","II",795419,0.1687495,0.1411304,-0.3068724
"result.3389","II",795422,0.17069,0.1193685,-0.3323313
"result.3390","II",795433,0.1787007,0.1166578,-0.3873903
"result.3391","II",795692,-0.1185095,-0.07496512,0.07730289
"result.3392","II",795869,0.06792514,-0.09209666,0.01566653
"result.3393","II",795987,-0.1343385,0.04527198,0.06166641
"result.3394","II",796271,0.2028876,0.07018443,-0.2816545
"result.3395","II",796295,0.06154002,-0.09432966,0.02450802
"result.3396","II",79632,-0.235245,0.01474661,0.1264032
"result.3397","II",796474,-0.3528527,-0.175155,0.452915
"result.3398","II",796593,0.02274353,-0.3765567,0.3928714
"result.3399","II",796710,0.08344616,0.05692093,-0.007252334
"result.3400","II",796726,0.04633606,0.07466374,-0.06651199
"result.3401","II",796912,-0.2159409,-0.03771267,0.1497301
"result.3402","II",79692,-0.1032238,0.007096945,-0.05950957
"result.3403","II",797042,0.1107835,-0.02948482,0.09217632
"result.3404","II",797056,0.2044595,-0.03793255,-0.05799461
"result.3405","II",797164,-0.1454753,-0.008716398,0.07723827
"result.3406","II",797248,0.08050542,0.01732582,-0.06166749
"result.3407","II",797299,0.2318821,0.1180619,-0.3160739
"result.3408","II",797326,0.1083041,-0.08200226,-0.006511722
"result.3409","II",797347,0.05386918,-0.140172,0.1240839
"result.3410","II",797413,-0.1739728,-0.0414181,0.3062057
"result.3411","II",797593,-0.1616871,-0.06990781,0.2223148
"result.3412","II",797599,-0.2192575,-0.1040195,0.3188535
"result.3413","II",797653,-0.0586926,-0.03284597,0.08987088
"result.3414","II",797758,-0.2074567,-0.1522943,0.2327629
"result.3415","II",797899,0.06167545,-0.1002855,0.1125728
"result.3416","II",797923,-0.101787,-0.1634459,0.2807355
"result.3417","II",797992,0.1540126,-0.07132633,0.00897465
"result.3418","II",798022,0.1607978,-0.1398699,-0.08081259
"result.3419","II",798262,0.04274812,-0.08659711,-0.004210163
"result.3420","II",79837,-0.3090114,-0.3149613,0.3974338
"result.3421","II",798480,0.1935202,0.1490227,-0.231073
"result.3422","II",798886,0.08976586,0.002344189,-0.1762086
"result.3423","II",799021,0.06868355,-0.07425666,-0.007717952
"result.3424","II",799081,-0.07920212,-0.1708668,0.1413789
"result.3425","II",799164,-0.007939915,0.1300876,-0.0572046
"result.3426","II",799214,0.1252048,0.2361093,-0.2674592
"result.3427","II",799230,0.1889812,0.1721476,-0.2303801
"result.3428","II",799240,0.2284956,0.1962199,-0.2854861
"result.3429","II",799317,-0.02880381,0.1149255,0.02416011
"result.3430","II",799511,-0.1883013,-0.1784075,0.3216559
"result.3431","II",799523,-0.1256468,-0.1833899,0.3199014
"result.3432","II",799566,-0.03023014,-0.1220855,0.3124293
"result.3433","II",799572,-0.07013931,-0.1422156,0.3399651
"result.3434","II",799718,0.1125747,0.02153474,-0.03475207
"result.3435","II",799796,0.2907378,0.1729861,-0.2360814
"result.3436","II",799806,0.3254598,0.1580458,-0.2517411
"result.3437","II",799991,0.2762844,-0.1352284,-0.05024262
"result.3438","II",800195,0.0542743,0.0100975,0.1261165
"result.3439","II",800316,0.166946,0.2170993,-0.2377795
"result.3440","II",800694,0.01698049,0.148706,-0.03089279
"result.3441","II",800811,0.3707091,0.1734115,-0.2417763
"result.3442","II",801524,0.008598028,-0.029891,0.2085828
"result.3443","II",802651,0.1120792,0.1202764,-0.1050999
"result.3444","II",802656,0.07335018,0.1442493,-0.05848097
"result.3445","II",802751,0.1101006,0.08926656,-0.1538051
"result.3446","II",80327,-0.08571905,-0.01726969,-0.1061562
"result.3447","II",803355,0.04686174,0.08262525,-0.1356695
"result.3448","II",803356,0.02941754,0.07280261,-0.1052298
"result.3449","II",803861,0.06376698,0.007955246,-0.0435032
"result.3450","II",803935,0.122443,0.1396388,-0.1482879
"result.3451","II",803954,0.2023833,0.2348884,-0.2295144
"result.3452","II",803964,0.1181537,0.2225721,-0.06877253
"result.3453","II",803987,0.2014451,0.183363,-0.01666766
"result.3454","II",803993,0.2142415,0.2256266,-0.107612
"result.3455","II",804104,-0.06776365,-0.2423586,0.2786183
"result.3456","II",804112,-0.005798829,-0.2386762,0.1340206
"result.3457","II",80678,-0.1190335,0.02665446,-0.2839169
"result.3458","II",808334,0.2375476,-0.06212231,-0.2707509
"result.3459","II",80838,0.02198407,0.1505452,-0.2192764
"result.3460","II",809320,-0.01206747,0.1086408,-0.159089
"result.3461","II",809332,0.01528695,0.09224154,-0.113827
"result.3462","II",809335,-0.00389361,0.08860943,-0.09217615
"result.3463","II",809468,-0.0738425,0.06446065,-0.04060163
"result.3464","II",809557,-0.4978384,0.02655927,0.720982
"result.3465","II",809667,0.0666799,0.1555434,-0.1173092
"result.3466","II",81655,-0.01094195,0.2339841,-0.3037006
"result.3467","II",81997,0.02217872,0.1139499,-0.2858657
"result.3468","II",82276,-0.105757,0.0267671,-0.02659641
"result.3469","II",82573,-0.3111033,0.1183823,0.1823889
"result.3470","II",83152,-0.273475,-0.2167491,0.09837992
"result.3471","II",83470,-0.1755619,0.1298132,-0.187688
"result.3472","II",83602,-0.1156243,0.09568478,-0.1098234
"result.3473","II",83944,0.1306021,0.1020917,-0.2524919
"result.3474","II",84352,-0.2071297,0.03357964,0.07076451
"result.3475","II",84553,-0.00616872,0.1409964,-0.2714889
"result.3476","II",84589,-0.09488988,0.08808242,-0.1389918
"result.3477","II",84590,-0.09488988,0.08808242,-0.1389918
"result.3478","II",84631,-0.06741465,0.1374787,-0.1387541
"result.3479","II",84718,-0.03679669,0.05283172,-0.1614314
"result.3480","II",84736,-0.1978286,0.005685058,0.04315147
"result.3481","II",84823,-0.1492931,0.174508,-0.1482087
"result.3482","II",84862,0.05410085,0.166493,-0.31691
"result.3483","II",8496,-0.3979368,-0.1012307,0.3436321
"result.3484","II",84985,-0.09433175,0.1580244,-0.1399412
